ID,Name,City,Country,IATA/FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST, AIRPORTS with IATA and ICAO codes, http://openflights.org/data.html, 
3879,"Eastport Municipal Airport","Eastport","United States","EPM","KEPM",44.9101111,-67.0126944,45,-5,"A"
3880,"Regional - Hendricks AAF","Sebring","United States","SEF","KSEF",27.456389,-81.342222,63,-5,"A"
3881,"County","Okeechobee","United States","OBE","KOBE",27.265833,-80.851111,34,-5,"A"
3882,"Wings Field","Philadelphia","United States","BBX","KLOM",40.1375,-75.265,302,-5,"A"
3883,"Beverly Municipal Airport","Beverly","United States","BVY","KBVY",42.584141,-70.9161444,107,-5,"A"
3884,"Brackett Field","La Verne","United States","POC","KPOC",34.0916667,-117.7817778,1014,-7,"A"
3885,"Executive","Avon Park","United States","AVO","KAVO",27.591389,-81.528889,160,-5,"A"
3886,"Mekoryuk Airport","Mekoryuk","United States","MYU","PAMY",60.3714,-166.271,48,-9,"A"
3887,"University Park Airport","State College","United States","SCE","KUNV",40.8492778,-77.8486944,1239,-4,"A"
3888,"Poplar Bluff Municipal Airport","Poplar Bluff","United States","POF","KPOF",36.77394444,-90.3248611,331,-6,"A"
3889,"Kivalina Airport","Kivalina","United States","KVL","PAVL",67.7362,-164.563,13,-9,"A"
3890,"Reynolds Field","Jackson","United States","JXN","KJXN",42.260556,-84.460556,1001,-5,"A"
3891,"Illinois Valley Regional","Peru","United States","VYS","KVYS",41.351944,-89.153056,654,-6,"A"
3892,"Regional Airport","Joliet","United States","JOT","KJOT",41.517778,-88.175556,582,-6,"A"
3893,"Charles M Schulz Sonoma Co","Santa Rosa","United States","STS","KSTS",38.508978,-122.81288,125,-8,"A"
3894,"Kissimmee Gateway Airport","Kissimmee","United States","ISM","KISM",28.289806,-81.437083,82,-5,"A"
3895,"Riverton Regional","Riverton WY","United States","RIW","KRIW",43.064167,-108.459722,5525,-7,"A"
3896,"Ruby Airport","Ruby","United States","RBY","PARY",64.7272,-155.47,653,-9,"A"
3897,"Noatak Airport","Noatak","United States","WTK","PAWN",67.5661,-162.975,88,-9,"A"
3898,"Savoonga Airport","Savoonga","United States","SVA","PASA",63.6864,-170.493,53,-9,"A"
3899,"Lake City Municipal Airport","Lake City","United States","LCQ","KLCQ",30.181944,-82.576944,201,-5,"A"
3900,"Luce County Airport","Newberry","United States","ERY","KERY",46.311199,-85.457298,869,-5,"A"
3901,"St. Augustine Airport","St. Augustine Airport","United States","UST","KSGJ",29.959167,-81.339722,10,-5,"A"
3902,"Lompoc Airport","Lompoc","United States","LPC","KLPC",34.6656,-120.4675,88,-8,"A"
3903,"Clarksville-Montgomery County Regional Airport","Clarksville","United States","CKV","KCKV",36.621944,-87.415,550,-5,"A"
3904,"Branson LLC","Branson","United States","BKG","KBBG",36.531994,-93.200556,1302,-6,"A"
3905,"Chester County G O Carlson Airport","Coatesville","United States","CTH","KMQS",39.9789,-75.8654,660,-5,"A"
3906,"Galion Municipal Airport","Galion","United States","GQQ","KGQQ",40.7533889,-82.7238056,1224,-4,"A"
3907,"Georgetown Municipal Airport","Georgetown","United States","GTU","KGTU",30.678809,-97.6793837,790,-5,"A"
3908,"Stratton ANGB - Schenectady County Airpor","Scotia NY","United States","SCH","KSCH",42.85245555,-73.928866666,378,-5,"A"
3909,"Wilkes-Barre Wyoming Valley Airport","Wilkes-Barre","United States","WBW","KWBW",41.2973074,-75.8522405,543,-5,"A"
3910,"Shishmaref Airport","Shishmaref","United States","SHH","PASH",66.2496,-166.089,12,-9,"A"
3911,"Port Clarence Coast Guard Station","Port Clarence","United States","KPC","PAPC",65.2537,-166.859,10,-9,"A"
3912,"Hilton Head","Hilton Head","United States","HHH","KHHH",32.216,-80.752,10,-5,"U"
3913,"Aspen Pitkin County Sardy Field","Aspen","United States","ASE","KASE",39.2232,-106.869,7820,-7,"A"
3914,"Branch County Memorial Airport","Coldwater","United States","OEB","KOEB",41.9335691,-85.0522935,959,-5,"A"
3915,"Lansing Municipal","Lansing","United States","IGQ","KIGQ",41.5349167,-87.5295278,620,-6,"A"
3916,"Pickens County Airport","Jasper","United States","JZP","KJZP",34.4534722,-84.4572222,1535,-4,"A"
3917,"Ramona Airport","Ramona","United States","RNM","KRNM",33.0391667,-116.91525,1395,-8,"A"
3918,"Meigs Field","Chicago","United States","CGX","KCGX",41.860278,-87.609722,585,-6,"A"
3919,"Malad City","Malad City","United States","MLD","KMLD",42.17,-112.289,4503,-7,"A"
3920,"Sussex Co","Georgetown","United States","GED","KGED",38.689194,-75.358889,50,-5,"A"
3921,"Sidney Muni Airport","Sidney","United States","SNY","KSNY",41.10167,-102.985,4313,-7,"A"
3922,"Waupaca Municipal Airport","Waupaca","United States","PCZ","KPCZ",44.33325,-89.0197778,840,-6,"A"
3923,"Stevens Point Municipal Airport","Stevens Point","United States","STE","KSTE",44.5451356,-89.5302844,1110,-6,"A"
3924,"Logan-Cache","Logan","United States","LGU","KLGU",41.791,-111.852,4457,-7,"A"
3925,"Brigham City","Brigham City","United States","BMC","KBMC",41.552,-112.062,4229,-7,"A"
3926,"Kerrville Municipal Airport","Kerrville","United States","ERV","KERV",29.9766667,-99.0854722,1617,-6,"A"
3927,"Genesee County Airport","Batavia","United States","GVQ","KGVQ",43.03175,-78.1696667,914,-5,"A"
3928,"Oxnard - Ventura County","Oxnard","United States","OXR","KOXR",34.200833,-119.207222,15,-8,"A"
3929,"Chautauqua County-Dunkirk Airport","Dunkirk","United States","DKK","KDKK",42.4933353,-79.2720417,693,-5,"A"
3930,"Hagerstown Regional Richard A Henson Field","Hagerstown","United States","HGR","KHGR",39.7079,-77.7295,704,-5,"A"
3931,"Lorain County Regional Airport","Lorain-Elyria","United States","LPR","KLPR",41.3442778,-82.1776389,793,-5,"A"
3932,"Burke Lakefront Airport","Cleveland","United States","BKL","KBKL",41.5175,-81.683333,583,-5,"A"
3933,"Tri-State Steuben County Airport","Angola","United States","ANQ","KANQ",41.6396983,-85.0834933,995,-5,"A"
3934,"Van Wert County Airport","Van Wert","United States","VNW","KVNW",40.8638295,-84.606358,787,-5,"A"
3935,"South Jersey Regional Airport","Mount Holly","United States","VAY","KVAY",39.9428889,-74.84575,53,-5,"A"
3936,"Linden Airport","Linden","United States","LDJ","KLDJ",40.6174472,-74.2445942,23,-5,"A"
3937,"William T. Piper Mem.","Lock Haven","United States","LHV","KLHV",41.1357778,-77.4223056,556,-5,"A"
3938,"Marco Islands","Marco Island Airport","United States","MRK","KMKY",25.9950278,-81.6725278,5,-5,"A"
3939,"Richmond County Airport","Rockingham","United States","RCZ","KRCZ",34.8913056,-79.7596111,358,-5,"A"
3940,"Gladwin Zettel Memorial Airport","Gladwin","United States","GDW","KGDW",43.9705893,-84.47502,774,-5,"A"
3941,"Drummond Island Airport","Drummond Island","United States","DRM","KDRM",46.0093114,-83.7439342,668,-5,"A"
3942,"Regional Airport","Statesville","United States","SVH","KSVH",35.7649958,-80.9538958,968,-5,"A"
3943,"Municipal Airport","Burlington","United States","BUU","KBUU",42.6907171,-88.3046825,780,-6,"A"
3944,"Naval Air Station","Glenview","United States","NBU","KNBU",42.090556,-87.8225,653,-6,"A"
3945,"Baraboo Wisconsin Dells Airport","Baraboo","United States","DLL","KDLL",43.5217843,-89.7709266,979,-6,"A"
3946,"Brooks Field Airport","Marshall","United States","RMY","KRMY",42.2511932,-84.9554443,941,-5,"A"
3947,"Fond Du Lac County Airport","Fond du Lac","United States","FLD","KFLD",43.7711667,-88.4884167,808,-6,"A"
3948,"Gary Chicago International Airport","Gary","United States","GYY","KGYY",41.6163,-87.4128,591,-6,"A"
3949,"Anaktuvuk Pass Airport","Anaktuvuk Pass","United States","AKP","PAKP",68.1336,-151.743,2103,-9,"A"
3950,"Arctic Village Airport","Arctic Village","United States","ARC","PARC",68.1147,-145.579,2092,-9,"A"
3951,"Pitt-Greenville Airport","Greenville","United States","PGV","KPGV",35.635278,-77.385278,27,-5,"A"
3952,"Chefornak Airport","Chefornak","United States","CYF","PACK",60.149167,-164.285556,40,-9,"A"
3953,"Brainerd Lakes Rgnl","Brainerd","United States","BRD","KBRD",46.398308,-94.138078,1226,-6,"U"
3954,"Greenbrier Valley Airport","Lewisburg","United States","LWB","KLWB",37.858333,-80.399444,2302,-5,"U"
3955,"Anvik Airport","Anvik","United States","ANV","PANV",62.6467,-160.191,309,-9,"A"
3956,"Lost Nation Municipal Airport","Willoughby","United States","LNN","KLNN",41.6840278,-81.38975,626,-5,"A"
3957,"Kaltag Airport","Kaltag","United States","KAL","PAKV",64.3191,-158.741,187,-9,"A"
3958,"Lewiston Maine","Lewiston","United States","LEW","KLEW",44.0484728,-70.2835075,288,-5,"A"
3959,"Capital City Airport","Frankfort","United States","FFT","KFFT",38.1819722,-84.9061389,812,-4,"A"
3960,"Point Hope Airport","Point Hope","United States","PHO","PPHO",68.3488,-166.799,12,-9,"A"
3961,"Atqasuk Edward Burnell Sr Memorial Airport","Atqasuk","United States","ATK","PATQ",70.4673,-157.436,96,-9,"A"
3962,"Hooper Bay Airport","Hooper Bay","United States","HPB","PAHP",61.5239,-166.147,7,-9,"A"
3963,"Gambell Airport","Gambell","United States","GAM","PAGM",63.7668,-171.733,27,-9,"A"
3964,"Lake Havasu City Airport","Lake Havasu City","United States","HII","KHII",34.5711111,-114.3582778,783,-7,"N"
3965,"Winslow-Lindbergh Regional Airport","Winslow","United States","INW","KINW",35.0219167,-110.7225278,4941,-7,"N"
3966,"Los Alamos Airport","Los Alamos","United States","LAM","KLAM",35.8798019,-106.2694153,7171,-6,"A"
3967,"Borrego Valley Airport","Borrego Springs","United States","BXS","KBXS",33.2590278,-116.3209722,520,-7,"A"
3968,"Douglas Municipal Airport","Douglas","United States","DGL","KDGL",31.3426028,-109.5064544,4173,-7,"N"
3969,"MariposaYosemite","Mariposa","United States","MPI","KMPI",37.3039,-120.0222,2454,-8,"A"
3970,"Jacqueline Cochran Regional Airport","Palm Springs","United States","TRM","KTRM",33.626666,-116.1596667,0,-7,"A"
3971,"Bartow Municipal Airport","Bartow","United States","BOW","KBOW",27.9434,-81.7834,125,-6,"U"
3972,"Livermore Municipal","Livermore","United States","LVK","KLVK",37.41362,-121.49133,400,-8,"A"
3973,"Kinston Regional Jetport","Kinston","United States","ISO","KISO",35.331389,-77.608889,94,7,"A"
3974,"First Flight Airport","Kill Devil Hills","United States","FFA","KFFA",36.02,-75.67,13,-4,"A"
3975,"Addison","Addison","United States","ADS","KADS",32.9685594,-96.8364478,644,-5,"A"
3976,"Destin","Destin","United States","DTS","KDTS",30.4000611,-86.4714772,23,-5,"A"
3977,"Provo Municipal Airport","Provo","United States","PVU","KPVU",40.21805555,-111.72222222,4497,-6,"A"
3978,"Richfield Minicipal Airport","Richfield","United States","RIF","KRIF",38.7364361,-112.0989444,5301,-6,"A"
3979,"Carbon County Regional-Buck Davis Field","Price","United States","PUC","KPUC",39.609722,-110.75278,5957,-6,"A"
3980,"Steamboat Springs Airport-Bob Adams Field","Steamboat Springs","United States","SBS","KSBS",40.51625,-106.8663056,6882,-6,"A"
3981,"Delta Municipal Airport","Delta","United States","DTA","KDTA",39.3806386,-112.5077147,4759,-6,"A"
3982,"Santa Monica Municipal Airport","Santa Monica","United States","SMO","KSMO",34.0158333,-118.4513056,177,-7,"A"
3983,"Brown Field Municipal Airport","San Diego","United States","SDM","KSDM",32.5722722,-116.9801611,526,-7,"A"
3984,"Panama City-NW Florida Bea.","Panama City","United States","ECP","KECP",30.3417,-85.7973,69,-6,"A"
3985,"Morristown Municipal Airport","Morristown","United States","MMU","KMMU",40.79935,-74.4148747,187,-5,"A"
3986,"Napa County Airport","Napa","United States","APC","KAPC",38.2131944,-122.2806944,35,-7,"A"
3987,"San Bernardino International Airport","San Bernardino","United States","SBD","KSBD",34.0953521,-117.2348722,1159,-8,"A"
3988,"Gillespie","El Cajon","United States","SEE","KSEE",32.8262222,-116.9724444,388,-8,"A"
3989,"Truckee-Tahoe Airport","Truckee","United States","TKF","KTRK",39.3200422,-120.1395628,5900,-7,"A"
3990,"San Carlos Airport","San Carlos","United States","SQL","KSQL",37.511944,-122.249444,5,-8,"A"
3991,"Rocky Mount Wilson Regional Airport","Rocky Mount","United States","RWI","KRWI",35.8563,-77.8919,159,-5,"A"
3992,"Olympia Regional Airpor","Olympia","United States","OLM","KOLM",46.9694044,-122.9025447,209,-7,"A"
3993,"Yolo County Airport","Davis-Woodland-Winters","United States","DWA","KDWA",38.5793889,-121.8569444,100,-7,"A"
3994,"Bermuda Dunes Airport","Palm Springs","United States","UDD","KUDD",33.7484375,-116.2748133,73,-7,"A"
3995,"Scottsdale Airport","Scottsdale","United States","ZSY","KSDL",33.6228889,-111.9105278,1519,-7,"A"
3996,"Garfield County Regional Airport","Rifle","United States","RIL","KRIL",39.5263056,-107.7269444,5548,-6,"A"
3997,"Monroe County Airport","Bloomington","United States","BMG","KBMG",39.1460208,-86.6166805,846,-5,"A"
3998,"Witham Field Airport","Stuart","United States","SUA","KSUA",27.1816996,-80.221294,16,-4,"A"
3999,"Shively Field Airport","SARATOGA","United States","SAA","KSAA",41.4448594,-106.8235264,7012,-6,"A"
4000,"Dekalb-Peachtree Airport","Atlanta","United States","PDK","KPDK",33.8756111,-84.3019722,1003,-4,"A"
4001,"Ohio State University Airport","Columbus","United States","OSU","KOSU",40.0798,-83.073,905,-5,"U"
4002,"Centre-Piedmont-Cherokee County Regional Airport","Centre","United States","PYP","KPYP",34.0899167,-85.6100833,595,-4,"A"
4003,"Cartersville Airport","Cartersville","United States","VPC","KVPC",34.1231475,-84.8487067,759,-4,"A"
4004,"Northeast Alabama Regional Airport","Gadsden","United States","GAD","KGAD",33.9726489,-86.0890834,569,-5,"A"
4005,"Richard B Russell Airport","Rome","United States","RMG","KRMG",34.3507778,-85.1586667,664,-4,"A"
4006,"Fitchburg Municipal Airport","Fitchburg","United States","FIT","KFIT",42.5541111,-71.7589722,348,-4,"A"
4007,"Boire Field Airport","Nashua","United States","ASH","KASH",42.78175,-71.5147778,199,-4,"A"
4008,"Danbury Municipal Airport","Danbury","United States","DXR","KDXR",41.3715353,-73.4821906,458,-5,"A"
4009,"Waterbury-Oxford Airport","Oxford","United States","OXC","KOXC",41.4785556,-73.13525,726,-4,"A"
4010,"Lawrence Municipal Airport","Lawrence","United States","LWM","KLWM",42.7171944,-71.1234167,148,-4,"A"
4011,"Baldwin County Airport","Milledgeville","United States","MLJ","KMLJ",33.154225,-83.2414139,385,-4,"A"
4012,"LaGrange-Callaway Airport","LaGrange","United States","LGC","KLGC",33.0088611,-85.0726111,694,-5,"A"
4013,"Minchumina Airport","Lake Minchumina","United States","MHM","PAMH",63.886111,-152.301944,678,-9,"A"
4014,"Manley Hot Springs Airport","Manley Hot Springs","United States","MLY","PAML",64.9975,-150.644167,270,-9,"A"
4015,"West Georgia Regional Airport - O V Gray Field","Carrollton","United States","CTJ","KCTJ",33.6316964,-85.1522641,1165,-4,"A"
4016,"Barrow County Airport","Winder","United States","WDR","KWDR",33.9828611,-83.6674167,943,-4,"A"
4017,"Knoxville Downtown Island Airport","Knoxville","United States","DKX","KDKX",35.9638333,-83.8736667,833,-4,"A"
4018,"Dalton Municipal Airport","Dalton","United States","DNN","KDNN",34.7229444,-84.87025,709,-4,"A"
4019,"Plantation Airpark","Sylvania","United States","JYL","KJYL",32.6452778,-81.5971111,188,-4,"A"
4020,"Marshfield Municipal Airport","Marshfield","United States","GHG","KGHG",42.09825,-70.6721389,9,-4,"A"
4021,"Douglas Municipal Airport","Douglas","United States","DQH","KDQH",31.4767385,-82.8605664,257,-5,"A"
4022,"Eastern WV Regional Airport","Martinsburg","United States","MRB","KMRB",39.2407,-77.591,554,-5,"A"
4023,"Alexandria","Alexandria","United States","ALX","ALX_",38.806346,-77.0621,1,-5,"A"
4024,"St Lucie County International Airport","Fort Pierce","United States","FRP","KFPR",27.497472,-80.372638,23,-4,"A"
4025,"Apalachicola Regional Airport","Apalachicola","United States","AAF","KAAF",29.7276066,-85.0274416,20,-6,"A"
4026,"Cecil Field","Jacksonville","United States","NZC","KVQQ",30.2187,-81.8767,81,-5,"A"
4027,"Fulton County Airport Brown Field","Atlanta","United States","FTY","KFTY",33.7791,-84.5214,841,-5,"A"
4028,"Rock Hill York Co Bryant Airport","Rock Hill","United States","RKH","KUZA",34.9878,-81.0572,667,-5,"A"
4029,"Allegheny County Airport","Pittsburgh","United States","AGC","KAGC",40.3544,-79.9302,1252,-5,"A"
4030,"Orange County Airport","Montgomery","United States","MGJ","KMGJ",41.5099884,-74.2646444,364,-4,"A"
4031,"Windham Airport","Willimantic","United States","IJD","KIJD",41.7440278,-72.1802222,246,-4,"A"
4032,"Eastern Oregon Regional Airport","Pendleton","United States","PDT","KPDT",45.695,-118.841389,1497,-7,"A"
4033,"Capital City Airport","Harrisburg","United States","CXY","KCXY",40.2171389,-76.8513611,347,-5,"A"
4034,"Barnes Municipal","Westfield","United States","BAF","KBAF",42.1579472,-72.715875,270,-4,"A"
4035,"Plymouth Municipal Airport","Plymouth","United States","PYM","KPYM",41.9090278,-70.7287778,148,-4,"A"
4036,"Taunton Municipal Airport - King Field","Taunton","United States","TAN","KTAN",41.8744017,-71.0166453,43,-5,"A"
4037,"Norwood Memorial Airport","Norwood","United States","OWD","KOWD",42.1905278,-71.1729444,49,-5,"A"
4038,"Quonset State Airport","North Kingstown","United States","OQU","KOQU",41.5971389,-71.4121389,18,-4,"A"
4039,"Caldwell Essex County Airport","Caldwell","United States","CDW","KCDW",40.8752222,-74.2813611,172,-5,"A"
4040,"Lee C Fine Memorial Airport","Kaiser Lake Ozark","United States","AIZ","KAIZ",38.096035,-92.5494875,869,-5,"A"
4041,"Sterling Municipal Airport","Sterling","United States","STK","KSTK",40.6153136,-103.2648454,4040,-7,"A"
4042,"Rawlins Municipal Airport-Harvey Field","Rawlins","United States","RWL","KFWL",41.8055975,-107.19994,6813,-7,"A"
4043,"Thomasville Regional Airport","Thomasville","United States","TVI","KTVI",30.9017921,-83.8811285,264,-5,"A"
4044,"Silver Springs Airport","Silver Springs","United States","SPZ","KSPZ",39.4030278,-119.2511944,4269,-8,"A"
4045,"Deer Valley Municipal Airport","Phoenix","United States","DVT","KDVT",33.4117,112.457,1478,-7,"A"
4046,"Henderson Executive Airport","Henderson","United States","HSH","KHND",35.972778,-115.134444,1881,-8,"A"
4047,"Henry Tift Myers Airport","Tifton","United States","TMA","KTMA",31.4289814,-83.488545,355,-5,"A"
4048,"Kelso Longview","Kelso","United States","KLS","KKLS",46.118,-122.898389,20,-8,"A"
4049,"Wilmington Airborne Airpark","Wilmington","United States","ILN","KILN",39.42792,-83.792118,1077,-5,"U"
4050,"Collin County Regional Airport at Mc Kinney","DALLAS","United States","TKI","KTKI",33.1779444,-96.5905278,585,-6,"A"
4051,"Chicago Executive","Chicago-Wheeling","United States","PWK","KPWK",42.1142897,-87.9015376,647,-6,"A"
4052,"Marana Regional","Tucson","United States","AVW","KAVQ",32.409556,-111.218388,2031,-7,"U"
4053,"Gila Bend Municipal Airport","Gila Bend","United States","E63","KE63",32.960169,-112.673636,789,-7,"U"
4054,"McMinn Co","Athens","United States","MMI","KMMI",35.39919,-84.56177,874,-5,"N"
4055,"Casa Grande Municipal Airport","Casa Grande","United States","CGZ","KCGZ",32.954889,-111.766832,1464,-7,"U"
4056,"Buckeye Municipal Airport","Buckeye","United States","BXK","KBXK",33.420417,-112.68618,1033,-7,"U"
4057,"Hondo Municipal Airport","Hondo","United States","HDO","KHDO",29.3591,-99.1775,930,-5,"A"
4058,"Toksook Bay Airport","Toksook Bay","United States","OOK","PAOO",60.541389,-165.087222,59,-10,"A"
4059,"Nightmute Airport","Nightmute","United States","NME","PAGT",60.471111,-164.700833,4,-10,"A"
4060,"Portland Hillsboro","Hillsboro","United States","HIO","KHIO",45.540394,-122.949825,204,-8,"A"
4061,"Montgomery County Airpark","Gaithersburg","United States","GAI","KGAI",39.1006,-77.09576,0,-5,"A"
4062,"Block Island State Airport","Block Island","United States","BID","KBID",41.168056,-71.577778,108,-5,"A"
4063,"Dallas Executive Airport","Dallas","United States","RBD","KRBD",32.680833,-96.868333,201,-6,"A"
4064,"Flagler County Airport","Flagler","United States","XFL","KXFL",29.2821,-81.1212,33,-5,"A"
4065,"Charlevoix Municipal Airport","Charelvoix","United States","CVX","KCVX",45.3047778,-85.2753333,669,-5,"A"
4066,"Westerly State Airport","Washington County","United States","WST","KWST",41.349722,-71.803333,81,-5,"A"
4067,"Lake Hood Seaplane Base","Anchorage","United States","LHD","PALH",61.1866382,-149.9653918,71,8,"A"
4068,"Prospect Creek Airport","Prospect Creek","United States","PPC","PAPR",66.814167,-150.643611,1095,-9,"A"
4069,"McKinley National Park Airport","McKinley Park","United States","MCL","PAIN",63.732757,-148.91129,1720,-8,"A"
4070,"Decatur County Industrial Air Park","Bainbridge","United States","BGE","KBGE",30.9715981,-84.6369278,141,-5,"A"
4071,"Fitzgerald Municipal Airport","Fitzgerald","United States","FZG","KFZG",31.6839046,-83.2709036,365,-5,"A"
4072,"Ormond Beach municipal Airport","Ormond Beach","United States","OMN","KOMN",29.1804,-81.06497,28,-5,"A"
4073,"Portland Troutdale","Troutdale","United States","TTD","KTTD",45.54937,-122.401253,39,-8,"A"
4074,"Aransas County Airport","Rockport","United States","RKP","KRKP",28.0862222,-97.0436944,24,-6,"A"
4075,"Crisp County Cordele Airport","Cordele","United States","CKF","KCKF",31.9888333,-83.7739167,310,-5,"A"
4076,"Whiteman Airport","Los Angeles","United States","WHP","KWHP",34.2593253,-118.4134331,1003,-8,"A"
4077,"Richmond Municipal Airport","Richmond","United States","RID","KRID",39.7561006,-84.8427175,1140,-5,"U"
4078,"Findlay Airport","Findley","United States","FDY","KFDY",41.0120278,-83.6686111,819,-5,"U"
4079,"Erie-Ottawa Regional Airport","Port Clinton","United States","PCW","KPCW",41.5162703,-82.8694868,590,-5,"U"
4080,"Dayton-Wright Brothers Airport","Dayton","United States","MGY","KMGY",39.5889722,-84.2248611,957,-5,"U"
4081,"Black Hills Airport-Clyde Ice Field","Spearfish-South Dakota","United States","SPF","KSPF",44.4811407,-103.7860053,3931,-7,"A"
4082,"McNary Field","Salem","United States","SLE","KSLE",44.9095,-123.003,214,-7,"A"
4083,"Tunica Municipal Airport","Tunica","United States","UTM","KUTA",34.681,-90.3467,194,-6,"A"
4084,"Olive Branch Muni","Olive Branch","United States","OLV","KOLV",34.876944,-89.783333,350,-6,"A"
4085,"Rocky Mountain Metropolitan Airport","Broomfield-CO","United States","BJC","KBJC",39.90888888,-105.11722222,5670,-7,"A"
4086,"Mission Field Airport","Livingston-Montana","United States","LVM","KLVM",45.6993889,-110.4483056,4660,-7,"A"
4087,"Big Timber Airport","Big Timber","United States","6S0","K6S0",45.8063889,-109.9811111,4492,-7,"A"
4088,"Cobb County Airport-Mc Collum Field","Atlanta","United States","RYY","KRYY",34.0131569,-84.5970556,1041,-5,"A"
4089,"Dell Flight Strip","Dell","United States","4U9","K4U9",44.7357483,-112.7200133,6007,-7,"A"
4090,"Tulip City Airport","Holland","United States","BIV","KBIV",42.7427778,-86.1078333,698,-5,"A"
4092,"French Valley Airport","Murrieta-Temecula","United States","RBK","KF70",33.5741791,-117.1284732,1350,-8,"A"
4094,"Lakeland Linder Regional Airport","Lakeland","United States","LAL","KLAL",27.9889167,-82.0185556,142,-5,"A"
4095,"Lawrence J Timmerman Airport","Milwaukee","United States","MWC","KMWC",43.1103889,-88.0344167,745,-6,"A"
4096,"Halliburton Field Airport","Duncan","United States","DUC","KDUC",34.4713056,-97.9598611,1114,-6,"A"
4097,"Garner Field","Uvalde","United States","UVA","KUVA",29.215429,-99.748962,942,-6,"A"
4098,"Easton-Newnam Field Airport","Easton","United States","ESN","KESN",38.8041667,-76.069,72,-5,"A"
4099,"Yuba County Airport","Yuba City","United States","MYV","KMYV",39.0553,-121.3411,62,-8,"A"
4100,"Lewis University Airport","Lockport","United States","LOT","KLOT",41.606326,-88.083003,680,-6,"A"
4101,"Springfield-Beckly Municipal Airport","Springfield","United States","SGH","KSGH",39.8402778,-83.8401667,1051,-5,"A"
4102,"Philip Billard Muni","Topeka","United States","TOP","KTOP",39.068657,-95.622482,881,-6,"A"
4103,"Buchanan Field Airport","Concord","United States","CCR","KCCR",37.9896667,-122.0568889,26,-8,"A"
4104,"Key Largo","Ocean Reef Club Airport","United States","OCA","07FA",25.325393,-80.274775,8,-5,"A"
4105,"Gwinnett County Airport-Briscoe Field","Lawrenceville","United States","LZU","KLZU",33.9780761,-83.9623772,1061,-4,"A"
4106,"Bowling Green-Warren County Regional Airport","Bowling Green","United States","BWG","KBWG",36.9645278,-86.4196667,547,-5,"A"
4107,"Southern Wisconsin Regional Airport","Janesville","United States","JVL","KJVL",42.62025,-89.0415556,808,-6,"A"
4108,"Arlington Municipal","Arlington","United States","GKY","KGKY",32.6638611,-97.0942778,628,-5,"A"
4109,"Richard Lloyd Jones Jr Airport","Tulsa","United States","RVS","KRVS",36.0396111,-95.9846389,638,-5,"A"
4110,"Madera Municipal Airport","Madera","United States","MAE","KMAE",36.9886111,-120.1124444,255,-8,"A"
4111,"New Century AirCenter Airport","Olathe","United States","JCI","KIXD",38.8309167,-94.8903056,1087,-6,"A"
4112,"Bryce Canyon","Bryce Canyon","United States","BCE","KBCE",37.706444,-112.145806,7590,-7,"A"
4113,"Burlington-Alamance Regional Airport","Burlington","United States","BUY","KBUY",36.0485433,-79.4748892,617,-4,"A"
4114,"Klawock Seaplane Base","Klawock","United States","AQC","PAQC",55.554658,-133.101693,0,-9,"A"
4115,"Mammoth Yosemite Airport","Mammoth Lakes","United States","MMH","KMMH",37.624049,-118.837772,7128,-8,"A"
4116,"Friday Harbor Airport","Friday Harbor","United States","FRD","KFHR",48.521944,-123.024444,113,-8,"A"
4117,"McCall Municipal Airport","McCall","United States","MYL","KMYL",44.889722,-116.101389,5021,-7,"A"
4118,"Lemhi County Airport","Salmon","United States","SMN","KSMN",45.123889,-113.881389,4043,-7,"A"
4119,"Orcas Island Airport","Eastsound","United States","ESD","KORS",48.708056,-122.910556,31,-8,"A"
4120,"Lawrence Municipal","Lawrence","United States","LWC","KLWC",39.009167,-95.2175,833,-4,"A"
4121,"Astoria Regional Airport","Astoria","United States","AST","KAST",46.157972,-123.878694,15,-8,"A"
4122,"Pompano Beach Airpark","Pompano Beach","United States","PMP","KPMP",26.2471389,-80.1110556,19,-5,"A"
4123,"Wellington Municipal","Wellington","United States","EGT","KEGT",37.39411,-97.423225,1277,-4,"A"
4124,"Shelby County Airport","Alabaster","United States","EET","KEET",33.1777778,-86.7832222,586,-6,"A"
4125,"San Luis Valley Regional Airport","Alamosa","United States","ALS","KALS",37.435,-105.866667,7539,-7,"A"
4126,"London-Corbin Airport-MaGee Field","London","United States","LOZ","KLOZ",37.0868889,-84.0773889,1212,-5,"A"
4127,"Indianapolis Metropolitan Airport","Indianapolis","United States","UMP","KUMP",39.935278,-86.045,811,-5,"A"
4128,"Canyonlands Field","Moab","United States","CNY","KCNY",38.755,-109.754722,4555,-7,"A"
4129,"Sierra Blanca Regional Airport","Ruidoso","United States","SRR","KSRR",33.46285,-105.534751,6814,-7,"A"
4130,"Show Low Regional Airport","Show Low","United States","SOW","KSOW",34.265556,-110.005556,6415,-7,"A"
4131,"Ely Airport","Ely","United States","ELY","KELY",39.299722,-114.841944,6259,-8,"A"
4132,"Vernal Regional Airport","Vernal","United States","VEL","KVEL",40.440833,-109.51,5278,-7,"A"
4133,"Newport Municipal Airport","Newport","United States","ONP","KNOP",44.580361,-124.057917,160,8,"A"
4134,"Kasigluk Airport","Kasigluk","United States","KUK","PFKA",60.873333,-162.524444,40,-9,"A"
